metadata:
name: bunny hit points

points:
,PX,PY,PZ
820,0.015,0.0923733,0.051
821,0.017,0.0944408,0.049
822,0.017,0.0914214,0.051
823,0.019,0.0934888,0.049
824,-0.003,0.095,0.0549351
825,-0.001,0.095,0.0543045
826,0.001,0.093,0.0549988
827,0.001,0.095,0.053674
828,0.003,0.093,0.0543682
829,0.003,0.095,0.0530434
830,0.005,0.091,0.0550624
831,0.005,0.093,0.0537377
832,0.005,0.095,0.0524129
833,0.007,0.089,0.0557566
834,0.007,0.091,0.0544319
835,0.007,0.093,0.0531071
836,0.007,0.095,0.0517823
837,0.009,0.089,0.0551261
838,0.009,0.091,0.0538013
839,0.009,0.093,0.0524766
840,0.009,0.095,0.0511518
841,0.011,0.089,0.0544955
842,0.011,0.091,0.0531708
843,0.011,0.093,0.051846
844,0.011,0.095,0.0505212
845,0.013,0.091,0.0525402
846,0.013,0.093,0.0512155
847,0.015,0.091,0.0519097
848,0.015,0.093,0.0505849
849,0.017,0.093,0.0499544
850,0.019,0.093,0.0493238
851,-0.0186344,0.167,-0.019
852,-0.0170122,0.169,-0.021
853,-0.0212232,0.169,-0.019
854,-0.0153899,0.171,-0.023
855,-0.019601,0.171,-0.021
856,-0.0179787,0.173,-0.023
857,-0.0221898,0.173,-0.021
858,-0.0163565,0.175,-0.025
859,-0.0205675,0.175,-0.023
860,-0.0147342,0.177,-0.027
861,-0.023,0.173626,-0.021
862,-0.021,0.172081,-0.021
863,-0.021,0.168828,-0.019
864,-0.019,0.173789,-0.023
865,-0.019,0.170536,-0.021
866,-0.019,0.167282,-0.019
867,-0.017,0.175497,-0.025
868,-0.017,0.172244,-0.023
869,-0.017,0.168991,-0.021
870,-0.015,0.177205,-0.027
871,-0.015,0.173952,-0.025
872,-0.013,0.17566,-0.027
873,-0.023,0.173,-0.0206152
874,-0.021,0.169,-0.019106
875,-0.021,0.171,-0.0203355
876,-0.021,0.173,-0.0215651
877,-0.021,0.175,-0.0227946
878,-0.019,0.165,-0.0175969
879,-0.019,0.167,-0.0188264
880,-0.019,0.169,-0.0200559
881,-0.019,0.171,-0.0212854
882,-0.019,0.173,-0.022515
883,-0.019,0.175,-0.0237445
884,-0.017,0.169,-0.0210058
885,-0.017,0.171,-0.0222353
886,-0.017,0.173,-0.0234648
887,-0.017,0.175,-0.0246944
888,-0.015,0.171,-0.0231852
889,-0.015,0.173,-0.0244147
890,-0.015,0.175,-0.0256442
891,-0.015,0.177,-0.0268738
892,-0.013,0.175,-0.0265941
893,-0.013,0.177,-0.0278237
894,-0.011,0.179,-0.0300031
895,0.00607396,0.045,0.047
896,0.00963734,0.047,0.047
897,0.00397441,0.047,0.049
898,0.00753779,0.049,0.049
899,0.0111012,0.051,0.049
900,0.00543824,0.051,0.051
901,0.00900162,0.053,0.051
902,0.0033387,0.053,0.053
903,0.001,0.0516874,0.053
904,0.003,0.0496315,0.051
905,0.003,0.0528099,0.053
906,0.005,0.0475756,0.049
907,0.005,0.050754,0.051
908,0.007,0.0455198,0.047
909,0.007,0.0486982,0.049
910,0.007,0.0518766,0.051
911,0.009,0.0466423,0.047
912,0.009,0.0498207,0.049
913,0.009,0.0529991,0.051
914,0.011,0.0509432,0.049
915,0.011,0.0541216,0.051
916,0.013,0.0520657,0.049
917,0.001,0.051,0.0525675
918,0.003,0.049,0.0506026
919,0.003,0.051,0.0518611
920,0.003,0.053,0.0531196
921,0.005,0.047,0.0486378
922,0.005,0.049,0.0498963
923,0.005,0.051,0.0511548
924,0.005,0.053,0.0524133
925,0.007,0.045,0.0466729
926,0.007,0.047,0.0479314
927,0.007,0.049,0.0491899
928,0.007,0.051,0.0504484
929,0.007,0.053,0.0517069
930,0.009,0.045,0.0459666
931,0.009,0.047,0.0472251
932,0.009,0.049,0.0484836
933,0.009,0.051,0.0497421
934,0.009,0.053,0.0510006
935,0.011,0.049,0.0477772
936,0.011,0.051,0.0490357
937,0.011,0.053,0.0502942
938,0.013,0.053,0.0495879
939,0.013,0.055,0.0508464
940,0.0437481,0.079,-0.003
941,0.0436735,0.081,-0.003
942,0.0435989,0.083,-0.003
943,0.0440392,0.083,-0.001
944,0.0430841,0.085,-0.005
945,0.0435243,0.085,-0.003
946,0.0439646,0.085,-0.001
947,0.0430095,0.087,-0.005
948,0.0434498,0.087,-0.003
949,0.0438901,0.087,-0.001
950,0.0424947,0.089,-0.007
951,0.0429349,0.089,-0.005
952,0.0433752,0.089,-0.003
953,0.0438155,0.089,-0.001
954,0.0442558,0.089,0.001
955,0.0428604,0.091,-0.005
956,0.0433006,0.091,-0.003
957,0.0437409,0.091,-0.001
958,0.0441812,0.091,0.001
959,0.0432261,0.093,-0.003
960,0.0436663,0.093,-0.001
961,0.0441066,0.093,0.001
962,0.0440321,0.095,0.001
963,0.0443978,0.097,0.003
964,0.043,0.0872547,-0.005
965,0.043,0.085,-0.00538188
966,0.043,0.087,-0.00504315
967,0.043,0.089,-0.00470441
968,0.043,0.091,-0.00436567
969,-0.0300718,0.119,0.029
970,-0.0291804,0.121,0.025
971,-0.0270696,0.121,0.027
972,-0.0249587,0.121,0.029
973,-0.028289,0.123,0.021
974,-0.0261782,0.123,0.023
975,-0.0240673,0.123,0.025
976,-0.0219565,0.123,0.027
977,-0.0273976,0.125,0.017
978,-0.0252868,0.125,0.019
979,-0.0231759,0.125,0.021
980,-0.0210651,0.125,0.023
981,-0.0189542,0.125,0.025
982,-0.0168434,0.125,0.027
983,-0.0180628,0.127,0.021
984,-0.0159519,0.127,0.023
985,-0.0138411,0.127,0.025
986,-0.0108388,0.129,0.023
987,-0.031,0.117811,0.031
988,-0.029,0.121896,0.023
989,-0.029,0.121071,0.025
990,-0.029,0.120245,0.027
991,-0.029,0.119419,0.029
992,-0.029,0.118594,0.031
993,-0.027,0.125156,0.017
994,-0.027,0.12433,0.019
995,-0.027,0.123504,0.021
996,-0.027,0.122679,0.023
997,-0.027,0.121853,0.025
998,-0.027,0.121027,0.027
999,-0.027,0.120202,0.029
1000,-0.025,0.125112,0.019
1001,-0.025,0.124287,0.021
1002,-0.025,0.123461,0.023
1003,-0.025,0.122635,0.025
1004,-0.025,0.12181,0.027
1005,-0.025,0.120984,0.029
1006,-0.023,0.125894,0.019
1007,-0.023,0.125069,0.021
1008,-0.023,0.124243,0.023
1009,-0.023,0.123417,0.025
1010,-0.023,0.122592,0.027
1011,-0.023,0.121766,0.029
1012,-0.021,0.126677,0.019
1013,-0.021,0.125851,0.021
1014,-0.021,0.125025,0.023
1015,-0.021,0.1242,0.025
1016,-0.021,0.123374,0.027
1017,-0.019,0.126633,0.021
1018,-0.019,0.125808,0.023
1019,-0.019,0.124982,0.025
1020,-0.019,0.124156,0.027
1021,-0.017,0.127416,0.021
1022,-0.017,0.12659,0.023
1023,-0.017,0.125764,0.025
1024,-0.017,0.124939,0.027
1025,-0.015,0.128198,0.021
1026,-0.015,0.127372,0.023
1027,-0.015,0.126547,0.025
1028,-0.013,0.128155,0.023
1029,-0.013,0.127329,0.025
1030,-0.011,0.128937,0.023
1031,-0.011,0.128111,0.025
1032,-0.009,0.129719,0.023
1033,-0.029,0.119,0.0300156
1034,-0.029,0.121,0.025171
1035,-0.027,0.121,0.0270659
1036,-0.027,0.123,0.0222213
1037,-0.027,0.125,0.0173767
1038,-0.025,0.121,0.0289609
1039,-0.025,0.123,0.0241163
1040,-0.025,0.125,0.0192717
1041,-0.023,0.123,0.0260113
1042,-0.023,0.125,0.0211667
1043,-0.021,0.123,0.0279062
1044,-0.021,0.125,0.0230616
1045,-0.019,0.125,0.0249566
1046,-0.019,0.127,0.020112
1047,-0.017,0.125,0.0268516
1048,-0.017,0.127,0.022007
1049,-0.015,0.127,0.0239019
1050,-0.013,0.127,0.0257969
1051,-0.011,0.129,0.0228473
1052,-0.0611275,0.079,0.043
1053,-0.063687,0.081,0.043
1054,-0.0662466,0.083,0.043
1055,-0.0607576,0.093,0.045
1056,-0.067,0.0835887,0.043
1057,-0.065,0.0820259,0.043
1058,-0.063,0.0804632,0.043
1059,-0.061,0.0789004,0.043
1060,-0.061,0.0931894,0.045
1061,-0.069,0.087,0.0432587
1062,-0.067,0.085,0.0431975
1063,-0.067,0.087,0.0434775
1064,-0.067,0.089,0.0437574
1065,-0.065,0.083,0.0431363
1066,-0.065,0.085,0.0434163
1067,-0.065,0.087,0.0436962
1068,-0.065,0.089,0.0439761
1069,-0.063,0.081,0.0430751
1070,-0.063,0.083,0.0433551
1071,-0.063,0.085,0.043635
1072,-0.063,0.087,0.0439149
1073,-0.063,0.089,0.0441949
1074,-0.063,0.091,0.0444748
1075,-0.061,0.079,0.0430139
1076,-0.061,0.081,0.0432939
1077,-0.061,0.083,0.0435738
1078,-0.061,0.085,0.0438537
1079,-0.061,0.087,0.0441337
1080,-0.061,0.089,0.0444136
1081,-0.061,0.091,0.0446936
1082,-0.061,0.093,0.0449735
1083,0.00223279,0.083,0.057
1084,-0.005,0.0847124,0.057
1085,-0.003,0.0842389,0.057
1086,-0.001,0.0837654,0.057
1087,0.001,0.0832919,0.057
1088,0.003,0.0828184,0.057
1089,-0.005,0.083,0.0572763
1090,-0.005,0.085,0.0569536
1091,-0.005,0.087,0.056631
1092,-0.005,0.089,0.0563083
1093,-0.005,0.091,0.0559856
1094,-0.005,0.093,0.055663
1095,-0.005,0.095,0.0553403
1096,-0.003,0.077,0.0581678
1097,-0.003,0.079,0.0578452
1098,-0.003,0.081,0.0575225
1099,-0.003,0.083,0.0571999
1100,-0.003,0.085,0.0568772
1101,-0.003,0.087,0.0565546
1102,-0.003,0.089,0.0562319
1103,-0.003,0.091,0.0559093
1104,-0.003,0.093,0.0555866
1105,-0.001,0.079,0.0577688
1106,-0.001,0.081,0.0574461
1107,-0.001,0.083,0.0571235
1108,-0.001,0.085,0.0568008
1109,-0.001,0.087,0.0564782
1110,-0.001,0.089,0.0561555
1111,-0.001,0.091,0.0558329
1112,-0.001,0.093,0.0555102
1113,0.001,0.081,0.0573697
1114,0.001,0.083,0.0570471
1115,0.001,0.085,0.0567244
1116,0.001,0.087,0.0564018
1117,0.001,0.089,0.0560791
1118,0.001,0.091,0.0557565
1119,0.003,0.083,0.0569707
1120,0.003,0.085,0.056648
1121,0.003,0.087,0.0563254
1122,0.003,0.089,0.0560027
1123,0.003,0.091,0.0556801
1124,0.005,0.085,0.0565717
1125,0.005,0.087,0.056249
1126,0.005,0.089,0.0559264
1127,0.007,0.087,0.0561726
1128,0.00726212,0.099,0.049
1129,0.0064514,0.101,0.047
1130,0.00564069,0.103,0.045
1131,-0.003,0.101992,0.045
1132,-0.001,0.102225,0.045
1133,0.001,0.102459,0.045
1134,0.003,0.102692,0.045
1135,0.003,0.100597,0.047
1136,0.005,0.102925,0.045
1137,0.005,0.100831,0.047
1138,0.007,0.103159,0.045
1139,0.007,0.101064,0.047
1140,0.007,0.0989694,0.049
1141,0.009,0.103392,0.045
1142,0.009,0.101297,0.047
1143,0.011,0.103625,0.045
1144,0.011,0.101531,0.047
1145,0.013,0.103858,0.045
1146,-0.001,0.101,0.0461702
1147,0.001,0.101,0.0463929
1148,0.001,0.103,0.0444832
1149,0.003,0.101,0.0466156
1150,0.003,0.103,0.0447059
1151,0.005,0.101,0.0468384
1152,0.005,0.103,0.0449287
1153,0.007,0.099,0.0489708
1154,0.007,0.101,0.0470611
1155,0.007,0.103,0.0451514
1156,0.009,0.101,0.0472838
1157,0.009,0.103,0.0453741
1158,0.011,0.103,0.0455968
1159,0.013,0.103,0.0458196
1160,-0.0586802,0.077,0.043
1161,-0.0540491,0.087,0.045
1162,-0.056237,0.089,0.045
1163,-0.058425,0.091,0.045
1164,-0.059,0.0772924,0.043
1165,-0.059,0.0915257,0.045
1166,-0.057,0.0896974,0.045
1167,-0.055,0.0878692,0.045
1168,-0.053,0.086041,0.045
1169,-0.059,0.077,0.0429589
1170,-0.059,0.079,0.0432399
1171,-0.059,0.081,0.043521
1172,-0.059,0.083,0.043802
1173,-0.059,0.085,0.044083
1174,-0.059,0.087,0.0443641
1175,-0.059,0.089,0.0446451
1176,-0.059,0.091,0.0449261
1177,-0.059,0.093,0.0452072
1178,-0.057,0.081,0.0437779
1179,-0.057,0.083,0.0440589
1180,-0.057,0.085,0.0443399
1181,-0.057,0.087,0.044621
1182,-0.057,0.089,0.044902
1183,-0.057,0.091,0.045183
1184,-0.055,0.083,0.0443158
1185,-0.055,0.085,0.0445968
1186,-0.055,0.087,0.0448779
1187,-0.055,0.089,0.0451589
1188,-0.053,0.085,0.0448537
1189,-0.053,0.087,0.0451348
1190,-0.053,0.089,0.0454158
1191,-0.051,0.087,0.0453916
1192,-0.0492086,0.105,0.041
1193,-0.063,0.111675,0.037
1194,-0.061,0.107642,0.039
1195,-0.061,0.103324,0.041
1196,-0.059,0.107926,0.039
1197,-0.059,0.103608,0.041
1198,-0.059,0.0992911,0.043
1199,-0.057,0.10821,0.039
1200,-0.057,0.103893,0.041
1201,-0.057,0.0995753,0.043
1202,-0.055,0.108494,0.039
1203,-0.055,0.104177,0.041
1204,-0.055,0.0998596,0.043
1205,-0.053,0.108779,0.039
1206,-0.053,0.104461,0.041
1207,-0.051,0.104745,0.041
1208,-0.049,0.10503,0.041
1209,-0.063,0.111,0.0373126
1210,-0.061,0.101,0.0420767
1211,-0.061,0.103,0.0411502
1212,-0.061,0.105,0.0402237
1213,-0.061,0.107,0.0392972
1214,-0.061,0.109,0.0383708
1215,-0.061,0.111,0.0374443
1216,-0.059,0.097,0.0440613
1217,-0.059,0.099,0.0431349
1218,-0.059,0.101,0.0422084
1219,-0.059,0.103,0.0412819
1220,-0.059,0.105,0.0403554
1221,-0.059,0.107,0.0394289
1222,-0.059,0.109,0.0385024
1223,-0.057,0.097,0.044193
1224,-0.057,0.099,0.0432665
1225,-0.057,0.101,0.04234
1226,-0.057,0.103,0.0414135
1227,-0.057,0.105,0.0404871
1228,-0.057,0.107,0.0395606
1229,-0.057,0.109,0.0386341
1230,-0.055,0.099,0.0433982
1231,-0.055,0.101,0.0424717
1232,-0.055,0.103,0.0415452
1233,-0.055,0.105,0.0406187
1234,-0.055,0.107,0.0396922
1235,-0.055,0.109,0.0387658
1236,-0.053,0.101,0.0426034
1237,-0.053,0.103,0.0416769
1238,-0.053,0.105,0.0407504
1239,-0.053,0.107,0.0398239
1240,-0.051,0.103,0.0418086
1241,-0.051,0.105,0.0408821
1242,-0.051,0.107,0.0399556
1243,-0.049,0.105,0.0410137
1244,-0.049,0.107,0.0400872
1245,-0.047,0.107,0.0402189
1246,0.059322,0.061,0.017
1247,0.0589371,0.061,0.019
1248,0.0585522,0.061,0.021
1249,0.0581673,0.061,0.023
1250,0.0609307,0.063,0.009
1251,0.0605458,0.063,0.011
1252,0.0601609,0.063,0.013
1253,0.0597759,0.063,0.015
1254,0.059391,0.063,0.017
1255,0.0590061,0.063,0.019
1256,0.0586212,0.063,0.021
1257,0.0606148,0.065,0.011
1258,0.0602299,0.065,0.013
1259,0.0598449,0.065,0.015
1260,0.05946,0.065,0.017
1261,0.0590751,0.065,0.019
1262,0.0602989,0.067,0.013
1263,0.0599139,0.067,0.015
1264,0.059529,0.067,0.017
1265,0.0599829,0.069,0.015
1266,0.059,0.0628225,0.019
1267,0.059,0.061,0.0186733
1268,0.059,0.063,0.0190318
1269,0.059,0.065,0.0193903
1270,-0.0496659,0.089,0.045
1271,-0.0526824,0.091,0.045
1272,-0.055699,0.093,0.045
1273,-0.0457429,0.097,0.043
1274,-0.057,0.0938626,0.045
1275,-0.055,0.0925366,0.045
1276,-0.053,0.0912105,0.045
1277,-0.051,0.0898845,0.045
1278,-0.045,0.0965074,0.043
1279,-0.057,0.093,0.0451627
1280,-0.055,0.091,0.0452899
1281,-0.055,0.093,0.0449126
1282,-0.055,0.095,0.0445352
1283,-0.053,0.091,0.0450397
1284,-0.053,0.093,0.0446624
1285,-0.053,0.095,0.0442851
1286,-0.051,0.089,0.0451669
1287,-0.051,0.091,0.0447896
1288,-0.051,0.093,0.0444122
1289,-0.051,0.095,0.0440349
1290,-0.049,0.091,0.0445394
1291,-0.049,0.093,0.0441621
1292,-0.049,0.095,0.0437847
1293,-0.049,0.097,0.0434074
1294,-0.047,0.095,0.0435346
1295,-0.047,0.097,0.0431572
1296,-0.045,0.097,0.0429071
1297,-0.0504419,0.099,0.043
1298,-0.047307,0.105,0.041
1299,-0.059,0.0949535,0.045
1300,-0.053,0.0999215,0.043
1301,-0.051,0.099201,0.043
1302,-0.049,0.0984806,0.043
1303,-0.047,0.104889,0.041
1304,-0.047,0.0977602,0.043
1305,-0.059,0.095,0.044987
1306,-0.057,0.095,0.0447849
1307,-0.055,0.097,0.0440217
1308,-0.053,0.097,0.0438196
1309,-0.053,0.099,0.0432585
1310,-0.051,0.097,0.0436175
1311,-0.051,0.099,0.0430564
1312,-0.051,0.101,0.0424953
1313,-0.049,0.099,0.0428543
1314,-0.049,0.101,0.0422932
1315,-0.049,0.103,0.0417322
1316,-0.047,0.099,0.0426522
1317,-0.047,0.101,0.0420911
1318,-0.047,0.103,0.0415301
1319,-0.047,0.105,0.040969
1320,-0.045,0.099,0.0424501
1321,-0.045,0.101,0.041889
1322,-0.045,0.103,0.0413279
1323,0.0444125,0.063,0.029
1324,0.043,0.0655844,0.027
1325,0.043,0.0624933,0.029
1326,0.045,0.0663018,0.027
1327,0.045,0.0632108,0.029
1328,0.047,0.0639282,0.029
1329,0.041,0.059,0.0307961
1330,0.041,0.061,0.029502
1331,0.043,0.061,0.0299662
1332,0.043,0.063,0.0286722
1333,0.043,0.065,0.0273781
1334,0.045,0.061,0.0304304
1335,0.045,0.063,0.0291364
1336,0.045,0.065,0.0278423
1337,0.045,0.067,0.0265483
1338,0.047,0.063,0.0296006
1339,0.047,0.065,0.0283065
1340,0.049,0.063,0.0300648
1341,-0.061,0.111674,0.037
1342,-0.059,0.11166,0.037
1343,-0.057,0.111646,0.037
1344,-0.055,0.114468,0.035
1345,-0.055,0.111633,0.037
1346,-0.053,0.114455,0.035
1347,-0.053,0.111619,0.037
1348,-0.051,0.114441,0.035
1349,-0.051,0.111605,0.037
1350,-0.051,0.10877,0.039
1351,-0.049,0.111592,0.037
1352,-0.049,0.108756,0.039
1353,-0.059,0.111,0.0374656
1354,-0.059,0.113,0.036055
1355,-0.057,0.111,0.037456
1356,-0.057,0.113,0.0360453
1357,-0.055,0.111,0.0374463
1358,-0.055,0.113,0.0360357
1359,-0.055,0.115,0.034625
1360,-0.053,0.109,0.0388473
1361,-0.053,0.111,0.0374367
1362,-0.053,0.113,0.036026
1363,-0.053,0.115,0.0346153
1364,-0.051,0.109,0.0388377
1365,-0.051,0.111,0.037427
1366,-0.051,0.113,0.0360163
1367,-0.051,0.115,0.0346057
1368,-0.049,0.109,0.038828
1369,-0.049,0.111,0.0374173
1370,0.0050974,0.045,0.047
1371,-0.00727647,0.047,0.047
1372,0.00383434,0.047,0.049
1373,-0.00853954,0.049,0.049
1374,-0.013,0.0497209,0.049
1375,-0.011,0.0493977,0.049
1376,-0.009,0.0472786,0.047
1377,-0.009,0.0490744,0.049
1378,-0.009,0.0508703,0.051
1379,-0.007,0.0469553,0.047
1380,-0.007,0.0487512,0.049
1381,-0.007,0.050547,0.051
1382,-0.005,0.0466321,0.047
1383,-0.005,0.0484279,0.049
1384,-0.005,0.0502238,0.051
1385,-0.003,0.0463088,0.047
1386,-0.003,0.0481046,0.049
1387,-0.003,0.0499005,0.051
1388,-0.003,0.0516963,0.053
1389,-0.001,0.0459855,0.047
1390,-0.001,0.0477814,0.049
1391,-0.001,0.0495772,0.051
1392,-0.001,0.0513731,0.053
1393,0.001,0.0456623,0.047
1394,0.001,0.0474581,0.049
1395,0.001,0.049254,0.051
1396,0.003,0.045339,0.047
1397,0.003,0.0471349,0.049
1398,0.005,0.0450157,0.047
1399,-0.015,0.049,0.0478371
1400,-0.013,0.049,0.0481971
1401,-0.011,0.049,0.0485571
1402,-0.009,0.049,0.0489171
1403,-0.007,0.047,0.0470498
1404,-0.007,0.049,0.0492771
1405,-0.007,0.051,0.0515045
1406,-0.005,0.047,0.0474098
1407,-0.005,0.049,0.0496371
1408,-0.005,0.051,0.0518645
1409,-0.003,0.047,0.0477698
1410,-0.003,0.049,0.0499971
1411,-0.003,0.051,0.0522245
1412,-0.001,0.047,0.0481298
1413,-0.001,0.049,0.0503572
1414,-0.001,0.051,0.0525845
1415,0.001,0.045,0.0462624
1416,0.001,0.047,0.0484898
1417,0.001,0.049,0.0507172
1418,0.003,0.045,0.0466225
1419,0.003,0.047,0.0488498
1420,0.005,0.045,0.0469825
1421,0.007,0.043,0.0451151
1422,-0.0585298,0.077,0.043
1423,-0.057,0.0770751,0.043
1424,-0.055,0.0771732,0.043
1425,-0.053,0.0772714,0.043
1426,-0.051,0.0773695,0.043
1427,-0.051,0.0854033,0.045
1428,-0.049,0.0774677,0.043
1429,-0.057,0.077,0.0429813
1430,-0.057,0.079,0.0434792
1431,-0.055,0.075,0.042459
1432,-0.055,0.077,0.0429569
1433,-0.055,0.079,0.0434548
1434,-0.055,0.081,0.0439527
1435,-0.053,0.075,0.0424345
1436,-0.053,0.077,0.0429324
1437,-0.053,0.079,0.0434303
1438,-0.053,0.081,0.0439282
1439,-0.053,0.083,0.0444261
1440,-0.051,0.073,0.0419122
1441,-0.051,0.075,0.0424101
1442,-0.051,0.077,0.042908
1443,-0.051,0.079,0.0434059
1444,-0.051,0.081,0.0439038
1445,-0.051,0.083,0.0444017
1446,-0.051,0.085,0.0448996
1447,-0.049,0.073,0.0418878
1448,-0.049,0.075,0.0423857
1449,-0.049,0.077,0.0428836
1450,-0.049,0.079,0.0433815
1451,-0.049,0.081,0.0438794
1452,-0.047,0.071,0.0413654
1453,-0.047,0.073,0.0418633
1454,-0.047,0.075,0.0423612
1455,0.0353224,0.043,0.029
1456,0.035511,0.045,0.031
1457,0.0411143,0.047,0.031
1458,0.031,0.0414572,0.029
1459,0.033,0.0402384,0.027
1460,0.033,0.0421711,0.029
1461,0.035,0.0428849,0.029
1462,0.035,0.0448176,0.031
1463,0.037,0.0435988,0.029
1464,0.037,0.0455315,0.031
1465,0.039,0.0462453,0.031
1466,0.041,0.0469592,0.031
1467,0.031,0.041,0.0285269
1468,0.033,0.041,0.0277881
1469,0.033,0.043,0.0298578
1470,0.035,0.043,0.0291191
1471,0.037,0.045,0.03045
1472,0.039,0.045,0.0297113
1473,0.041,0.047,0.0310422
1474,-0.0459995,0.079,0.043
1475,-0.0438899,0.081,0.043
1476,-0.0417804,0.083,0.043
1477,-0.049,0.0865332,0.045
1478,-0.047,0.0780514,0.043
1479,-0.045,0.0799476,0.043
1480,-0.043,0.0818437,0.043
1481,-0.049,0.083,0.0443191
1482,-0.049,0.085,0.0447045
1483,-0.047,0.077,0.0427974
1484,-0.047,0.079,0.0431828
1485,-0.047,0.081,0.0435682
1486,-0.047,0.083,0.0439537
1487,-0.047,0.085,0.0443391
1488,-0.045,0.071,0.0412757
1489,-0.045,0.073,0.0416611
1490,-0.045,0.075,0.0420465
1491,-0.045,0.077,0.042432
1492,-0.045,0.079,0.0428174
1493,-0.045,0.081,0.0432028
1494,-0.045,0.083,0.0435883
1495,-0.045,0.085,0.0439737
1496,-0.043,0.079,0.042452
1497,-0.043,0.081,0.0428374
1498,-0.043,0.083,0.0432228
1499,-0.0418648,0.087,0.043
1500,-0.0490134,0.087,0.045
1501,-0.0424979,0.089,0.043
1502,-0.043131,0.091,0.043
1503,-0.0437641,0.093,0.043
1504,-0.0443973,0.095,0.043
1505,-0.049,0.0869578,0.045
1506,-0.043,0.0905861,0.043
1507,-0.049,0.087,0.0449963
1508,-0.049,0.089,0.0448191
1509,-0.047,0.087,0.0444367
1510,-0.047,0.089,0.0442596
1511,-0.047,0.091,0.0440824
1512,-0.047,0.093,0.0439053
1513,-0.045,0.087,0.0438772
1514,-0.045,0.089,0.0437
1515,-0.045,0.091,0.0435229
1516,-0.045,0.093,0.0433458
1517,-0.045,0.095,0.0431686
1518,-0.043,0.085,0.0434947
1519,-0.043,0.087,0.0433176
1520,-0.043,0.089,0.0431405
1521,-0.043,0.091,0.0429633
1522,-0.043,0.093,0.0427862
1523,-0.043,0.095,0.0426091
1524,-0.0472001,0.111,0.037
1525,-0.046537,0.113,0.035
1526,-0.0458738,0.115,0.033
1527,-0.0452107,0.117,0.031
1528,-0.051,0.116945,0.033
1529,-0.049,0.118438,0.031
1530,-0.049,0.116186,0.033
1531,-0.049,0.113935,0.035
1532,-0.047,0.119931,0.029
1533,-0.047,0.117679,0.031
1534,-0.047,0.115427,0.033
1535,-0.047,0.113176,0.035
1536,-0.047,0.110924,0.037
1537,-0.047,0.108672,0.039
1538,-0.045,0.123675,0.025
1539,-0.045,0.121423,0.027
1540,-0.045,0.119172,0.029
1541,-0.051,0.117,0.0329511
1542,-0.049,0.113,0.0358301
1543,-0.049,0.115,0.0340536
1544,-0.049,0.117,0.0322771
1545,-0.049,0.119,0.0305006
1546,-0.047,0.109,0.0387091
1547,-0.047,0.111,0.0369326
1548,-0.047,0.113,0.0351561
1549,-0.047,0.115,0.0333795
1550,-0.047,0.117,0.031603
1551,-0.047,0.119,0.0298265
1552,-0.047,0.121,0.02805
1553,-0.045,0.119,0.0291525
1554,-0.045,0.121,0.027376
1555,-0.045,0.123,0.0255995
1556,-0.0403689,0.111,0.037
1557,-0.0417017,0.113,0.035
1558,-0.0430345,0.115,0.033
1559,-0.0443674,0.117,0.031
1560,-0.045,0.116934,0.031
1561,-0.045,0.114793,0.033
1562,-0.045,0.112653,0.035
1563,-0.045,0.110513,0.037
1564,-0.045,0.108373,0.039
1565,-0.043,0.123564,0.025
1566,-0.043,0.121424,0.027
1567,-0.043,0.119284,0.029
1568,-0.043,0.117144,0.031
1569,-0.043,0.115004,0.033
1570,-0.043,0.112864,0.035
1571,-0.043,0.110723,0.037
1572,-0.041,0.121634,0.027
1573,-0.041,0.119494,0.029
1574,-0.041,0.117354,0.031
1575,-0.041,0.115214,0.033
1576,-0.041,0.113074,0.035
1577,-0.041,0.110934,0.037
1578,-0.039,0.121844,0.027
1579,-0.039,0.119704,0.029
1580,-0.039,0.117564,0.031
1581,-0.039,0.115424,0.033
1582,-0.039,0.113284,0.035
1583,-0.037,0.119914,0.029
1584,-0.037,0.117774,0.031
1585,-0.037,0.115634,0.033
1586,-0.037,0.113494,0.035
1587,-0.035,0.117985,0.031
1588,-0.035,0.115844,0.033
1589,-0.045,0.109,0.0384142
1590,-0.045,0.111,0.0365451
1591,-0.045,0.113,0.034676
1592,-0.045,0.115,0.0328069
1593,-0.045,0.117,0.0309379
1594,-0.043,0.109,0.0386107
1595,-0.043,0.111,0.0367416
1596,-0.043,0.113,0.0348725
1597,-0.043,0.115,0.0330034
1598,-0.043,0.117,0.0311343
1599,-0.043,0.119,0.0292652
1600,-0.043,0.121,0.0273961
1601,-0.043,0.123,0.025527
1602,-0.041,0.111,0.036938
1603,-0.041,0.113,0.0350689
1604,-0.041,0.115,0.0331998
1605,-0.041,0.117,0.0313307
1606,-0.041,0.119,0.0294617
1607,-0.041,0.121,0.0275926
1608,-0.041,0.123,0.0257235
1609,-0.039,0.113,0.0352654
1610,-0.039,0.115,0.0333963
1611,-0.039,0.117,0.0315272
1612,-0.039,0.119,0.0296581
1613,-0.039,0.121,0.027789
1614,-0.037,0.115,0.0335927
1615,-0.037,0.117,0.0317236
1616,-0.037,0.119,0.0298546
1617,-0.035,0.115,0.0337892
1618,-0.035,0.117,0.0319201
1619,-0.035,0.119,0.030051
1620,-0.033,0.117,0.0321165
1621,-0.000321098,0.131,0.015
1622,0.000708633,0.131,0.017
1623,0.00173836,0.131,0.019
1624,-0.005,0.130648,0.023
1625,-0.003,0.13081,0.019
