metadata:
voxel_size:0.002-0.002-0.002
name: bunny

points:
,PX,PY,PZ
928,-0.086,0.112,0.03
929,-0.086,0.112,0.032
930,-0.086,0.112,0.034
931,-0.086,0.112,0.036
932,-0.086,0.112,0.038
933,-0.086,0.112,0.04
934,-0.086,0.112,0.042
935,-0.086,0.112,0.044
936,-0.086,0.114,0.002
937,-0.086,0.114,0.004
938,-0.086,0.114,0.028
939,-0.086,0.114,0.03
940,-0.086,0.114,0.032
941,-0.086,0.114,0.034
942,-0.086,0.114,0.042
943,-0.086,0.114,0.044
944,-0.086,0.114,0.046
945,-0.086,0.114,0.048
946,-0.086,0.116,0
947,-0.086,0.116,0.002
948,-0.086,0.116,0.004
949,-0.086,0.116,0.046
950,-0.086,0.116,0.048
951,-0.086,0.118,0
952,-0.086,0.118,0.002
953,-0.086,0.118,0.048
954,-0.086,0.12,-0.002
955,-0.086,0.12,-0
956,-0.086,0.12,0.002
957,-0.086,0.12,0.048
958,-0.086,0.12,0.05
959,-0.086,0.122,-0.004
960,-0.086,0.122,-0.002
961,-0.086,0.122,-0
962,-0.086,0.122,0.048
963,-0.086,0.122,0.05
964,-0.086,0.124,-0.004
965,-0.086,0.124,-0.002
966,-0.086,0.124,-0
967,-0.086,0.124,0.048
968,-0.086,0.124,0.05
969,-0.086,0.126,-0.004
970,-0.086,0.126,-0.002
971,-0.086,0.126,-0
972,-0.086,0.126,0.048
973,-0.086,0.126,0.05
974,-0.086,0.128,-0.002
975,-0.086,0.128,-0
976,-0.086,0.128,0.046
977,-0.086,0.128,0.048
978,-0.086,0.128,0.05
979,-0.086,0.13,-0.002
980,-0.086,0.13,-0
981,-0.086,0.13,0.002
982,-0.086,0.13,0.044
983,-0.086,0.13,0.046
984,-0.086,0.13,0.048
985,-0.086,0.13,0.05
986,-0.086,0.132,-0.002
987,-0.086,0.132,0
988,-0.086,0.132,0.002
989,-0.086,0.132,0.044
990,-0.086,0.132,0.046
991,-0.086,0.132,0.048
992,-0.086,0.134,0
993,-0.086,0.134,0.002
994,-0.086,0.134,0.042
995,-0.086,0.134,0.044
996,-0.086,0.134,0.046
997,-0.086,0.136,0
998,-0.086,0.136,0.002
999,-0.086,0.136,0.004
1000,-0.086,0.136,0.042
1001,-0.086,0.136,0.044
1002,-0.086,0.136,0.046
1003,-0.086,0.138,0.002
1004,-0.086,0.138,0.004
1005,-0.086,0.138,0.006
1006,-0.086,0.138,0.008
1007,-0.086,0.138,0.01
1008,-0.086,0.138,0.04
1009,-0.086,0.138,0.042
1010,-0.086,0.138,0.044
1011,-0.086,0.14,0.002
1012,-0.086,0.14,0.004
1013,-0.086,0.14,0.006
1014,-0.086,0.14,0.008
1015,-0.086,0.14,0.01
1016,-0.086,0.14,0.038
1017,-0.086,0.14,0.04
1018,-0.086,0.14,0.042
1019,-0.086,0.142,0.006
1020,-0.086,0.142,0.008
1021,-0.086,0.142,0.01
1022,-0.086,0.142,0.036
1023,-0.086,0.142,0.038
1024,-0.086,0.142,0.04
1025,-0.086,0.144,0.006
1026,-0.086,0.144,0.008
1027,-0.086,0.144,0.01
1028,-0.086,0.144,0.034
1029,-0.086,0.144,0.036
1030,-0.086,0.144,0.038
1031,-0.086,0.146,0.006
1032,-0.086,0.146,0.008
1033,-0.086,0.146,0.032
1034,-0.086,0.146,0.034
1035,-0.086,0.146,0.036
1036,-0.086,0.148,0.006
1037,-0.086,0.148,0.008
1038,-0.086,0.148,0.01
1039,-0.086,0.148,0.028
1040,-0.086,0.148,0.03
1041,-0.086,0.148,0.032
1042,-0.086,0.148,0.034
1043,-0.086,0.15,0.008
1044,-0.086,0.15,0.01
1045,-0.086,0.15,0.012
1046,-0.086,0.15,0.026
1047,-0.086,0.15,0.028
1048,-0.086,0.15,0.03
1049,-0.086,0.152,0.008
1050,-0.086,0.152,0.01
1051,-0.086,0.152,0.012
1052,-0.086,0.152,0.014
1053,-0.086,0.152,0.016
1054,-0.086,0.152,0.018
1055,-0.086,0.152,0.02
1056,-0.086,0.152,0.022
1057,-0.086,0.152,0.024
1058,-0.086,0.152,0.026
1059,-0.086,0.152,0.028
1060,-0.086,0.154,0.014
1061,-0.086,0.154,0.016
1062,-0.086,0.154,0.018
1063,-0.086,0.154,0.02
1064,-0.086,0.154,0.022
1065,-0.086,0.154,0.024
1066,-0.084,0.074,0.01
1067,-0.084,0.074,0.012
1068,-0.084,0.074,0.014
1069,-0.084,0.076,0.006
1070,-0.084,0.076,0.008
1071,-0.084,0.076,0.01
1072,-0.084,0.076,0.012
1073,-0.084,0.076,0.014
1074,-0.084,0.076,0.016
1075,-0.084,0.076,0.018
1076,-0.084,0.076,0.02
1077,-0.084,0.078,0.002
1078,-0.084,0.078,0.004
1079,-0.084,0.078,0.006
1080,-0.084,0.078,0.008
1081,-0.084,0.078,0.01
1082,-0.084,0.078,0.012
1083,-0.084,0.078,0.014
1084,-0.084,0.078,0.016
1085,-0.084,0.078,0.018
1086,-0.084,0.078,0.02
1087,-0.084,0.078,0.022
1088,-0.084,0.078,0.024
1089,-0.084,0.08,-0
1090,-0.084,0.08,0.002
1091,-0.084,0.08,0.004
1092,-0.084,0.08,0.006
1093,-0.084,0.08,0.008
1094,-0.084,0.08,0.01
1095,-0.084,0.08,0.014
1096,-0.084,0.08,0.016
1097,-0.084,0.08,0.018
1098,-0.084,0.08,0.02
1099,-0.084,0.08,0.022
1100,-0.084,0.08,0.024
1101,-0.084,0.08,0.026
1102,-0.084,0.08,0.028
1103,-0.084,0.082,-0.002
1104,-0.084,0.082,-0
1105,-0.084,0.082,0.002
1106,-0.084,0.082,0.004
1107,-0.084,0.082,0.006
1108,-0.084,0.082,0.018
1109,-0.084,0.082,0.02
1110,-0.084,0.082,0.022
1111,-0.084,0.082,0.024
1112,-0.084,0.082,0.026
1113,-0.084,0.082,0.028
1114,-0.084,0.082,0.03
1115,-0.084,0.084,-0.002
1116,-0.084,0.084,0
1117,-0.084,0.084,0.002
1118,-0.084,0.084,0.022
1119,-0.084,0.084,0.024
1120,-0.084,0.084,0.026
1121,-0.084,0.084,0.028
1122,-0.084,0.084,0.03
1123,-0.084,0.086,-0.004
1124,-0.084,0.086,-0.002
1125,-0.084,0.086,-0
1126,-0.084,0.086,0.002
1127,-0.084,0.086,0.024
1128,-0.084,0.086,0.026
1129,-0.084,0.086,0.028
1130,-0.084,0.086,0.03
1131,-0.084,0.088,-0.004
1132,-0.084,0.088,-0.002
1133,-0.084,0.088,-0
1134,-0.084,0.088,0.028
1135,-0.084,0.088,0.03
1136,-0.084,0.09,-0.006
1137,-0.084,0.09,-0.004
1138,-0.084,0.09,-0.002
1139,-0.084,0.09,-0
1140,-0.084,0.09,0.028
1141,-0.084,0.09,0.03
1142,-0.084,0.092,-0.006
1143,-0.084,0.092,-0.004
1144,-0.084,0.092,-0.002
1145,-0.084,0.092,0.028
1146,-0.084,0.092,0.03
1147,-0.084,0.092,0.032
1148,-0.084,0.094,-0.006
1149,-0.084,0.094,-0.004
1150,-0.084,0.094,-0.002
1151,-0.084,0.094,0.028
1152,-0.084,0.094,0.03
1153,-0.084,0.096,-0.006
1154,-0.084,0.096,-0.004
1155,-0.084,0.096,-0.002
1156,-0.084,0.096,-0
1157,-0.084,0.096,0.028
1158,-0.084,0.096,0.03
1159,-0.084,0.098,-0.004
1160,-0.084,0.098,-0.002
1161,-0.084,0.098,-0
1162,-0.084,0.098,0.028
1163,-0.084,0.098,0.03
1164,-0.084,0.1,-0.004
1165,-0.084,0.1,-0.002
1166,-0.084,0.1,-0
1167,-0.084,0.1,0.026
1168,-0.084,0.1,0.028
1169,-0.084,0.1,0.03
1170,-0.084,0.102,-0.002
1171,-0.084,0.102,0
1172,-0.084,0.102,0.002
1173,-0.084,0.102,0.026
1174,-0.084,0.102,0.028
1175,-0.084,0.104,-0.002
1176,-0.084,0.104,0
1177,-0.084,0.104,0.002
1178,-0.084,0.104,0.024
1179,-0.084,0.104,0.026
1180,-0.084,0.104,0.028
1181,-0.084,0.106,0
1182,-0.084,0.106,0.002
1183,-0.084,0.106,0.024
1184,-0.084,0.106,0.026
1185,-0.084,0.108,0
1186,-0.084,0.108,0.002
1187,-0.084,0.108,0.004
1188,-0.084,0.108,0.022
1189,-0.084,0.108,0.024
1190,-0.084,0.108,0.026
1191,-0.084,0.11,0.002
1192,-0.084,0.11,0.004
1193,-0.084,0.11,0.022
1194,-0.084,0.11,0.024
1195,-0.084,0.11,0.026
1196,-0.084,0.11,0.028
1197,-0.084,0.11,0.03
1198,-0.084,0.11,0.034
1199,-0.084,0.11,0.036
1200,-0.084,0.11,0.038
1201,-0.084,0.11,0.04
1202,-0.084,0.112,0.002
1203,-0.084,0.112,0.004
1204,-0.084,0.112,0.026
1205,-0.084,0.112,0.028
1206,-0.084,0.112,0.03
1207,-0.084,0.112,0.032
1208,-0.084,0.112,0.034
1209,-0.084,0.112,0.036
1210,-0.084,0.112,0.038
1211,-0.084,0.112,0.04
1212,-0.084,0.112,0.042
1213,-0.084,0.112,0.044
1214,-0.084,0.112,0.046
1215,-0.084,0.114,0
1216,-0.084,0.114,0.002
1217,-0.084,0.114,0.044
1218,-0.084,0.114,0.046
1219,-0.084,0.114,0.048
1220,-0.084,0.116,-0.002
1221,-0.084,0.116,0
1222,-0.084,0.116,0.002
1223,-0.084,0.116,0.048
1224,-0.084,0.118,-0.002
1225,-0.084,0.118,-0
1226,-0.084,0.118,0.048
1227,-0.084,0.12,-0.004
1228,-0.084,0.12,-0.002
1229,-0.084,0.12,-0
1230,-0.084,0.12,0.048
1231,-0.084,0.12,0.05
1232,-0.084,0.122,-0.004
1233,-0.084,0.122,-0.002
1234,-0.084,0.122,0.05
1235,-0.084,0.124,-0.004
1236,-0.084,0.124,0.05
1237,-0.084,0.126,-0.004
1238,-0.084,0.126,-0.002
1239,-0.084,0.126,0.05
1240,-0.084,0.126,0.052
1241,-0.084,0.128,-0.004
1242,-0.084,0.128,-0.002
1243,-0.084,0.128,0.05
1244,-0.084,0.128,0.052
1245,-0.084,0.13,-0.004
1246,-0.084,0.13,-0.002
1247,-0.084,0.13,0.048
1248,-0.084,0.13,0.05
1249,-0.084,0.13,0.052
1250,-0.084,0.132,-0.002
1251,-0.084,0.132,-0
1252,-0.084,0.132,0.046
1253,-0.084,0.132,0.048
1254,-0.084,0.132,0.05
1255,-0.084,0.134,-0.002
1256,-0.084,0.134,-0
1257,-0.084,0.134,0.046
1258,-0.084,0.134,0.048
1259,-0.084,0.134,0.05
1260,-0.084,0.136,-0.002
1261,-0.084,0.136,0
1262,-0.084,0.136,0.002
1263,-0.084,0.136,0.044
1264,-0.084,0.136,0.046
1265,-0.084,0.136,0.048
1266,-0.084,0.138,-0.002
1267,-0.084,0.138,-0
1268,-0.084,0.138,0.002
1269,-0.084,0.138,0.042
1270,-0.084,0.138,0.044
1271,-0.084,0.138,0.046
1272,-0.084,0.14,0
1273,-0.084,0.14,0.002
1274,-0.084,0.14,0.004
1275,-0.084,0.14,0.006
1276,-0.084,0.14,0.04
1277,-0.084,0.14,0.042
1278,-0.084,0.14,0.044
1279,-0.084,0.142,0
1280,-0.084,0.142,0.002
1281,-0.084,0.142,0.004
1282,-0.084,0.142,0.006
1283,-0.084,0.142,0.038
1284,-0.084,0.142,0.04
1285,-0.084,0.142,0.042
1286,-0.084,0.144,0.002
1287,-0.084,0.144,0.004
1288,-0.084,0.144,0.006
1289,-0.084,0.144,0.036
1290,-0.084,0.144,0.038
1291,-0.084,0.144,0.04
1292,-0.084,0.146,0.002
1293,-0.084,0.146,0.004
1294,-0.084,0.146,0.006
1295,-0.084,0.146,0.034
1296,-0.084,0.146,0.036
1297,-0.084,0.146,0.038
1298,-0.084,0.148,0.004
1299,-0.084,0.148,0.006
1300,-0.084,0.148,0.008
1301,-0.084,0.148,0.03
1302,-0.084,0.148,0.032
1303,-0.084,0.148,0.034
1304,-0.084,0.148,0.036
1305,-0.084,0.15,0.004
1306,-0.084,0.15,0.006
1307,-0.084,0.15,0.008
1308,-0.084,0.15,0.028
1309,-0.084,0.15,0.03
1310,-0.084,0.15,0.032
1311,-0.084,0.152,0.006
1312,-0.084,0.152,0.008
1313,-0.084,0.152,0.01
1314,-0.084,0.152,0.012
1315,-0.084,0.152,0.014
1316,-0.084,0.152,0.024
1317,-0.084,0.152,0.026
1318,-0.084,0.152,0.028
1319,-0.084,0.152,0.03
1320,-0.084,0.154,0.01
1321,-0.084,0.154,0.012
1322,-0.084,0.154,0.014
1323,-0.084,0.154,0.016
1324,-0.084,0.154,0.018
1325,-0.084,0.154,0.02
1326,-0.084,0.154,0.022
1327,-0.084,0.154,0.024
1328,-0.084,0.154,0.026
1329,-0.082,0.072,0.01
1330,-0.082,0.072,0.012
1331,-0.082,0.072,0.014
1332,-0.082,0.074,0.004
1333,-0.082,0.074,0.006
1334,-0.082,0.074,0.008
1335,-0.082,0.074,0.012
1336,-0.082,0.074,0.014
1337,-0.082,0.074,0.016
1338,-0.082,0.074,0.018
1339,-0.082,0.074,0.02
1340,-0.082,0.076,0
1341,-0.082,0.076,0.002
1342,-0.082,0.076,0.004
1343,-0.082,0.076,0.006
1344,-0.082,0.076,0.008
1345,-0.082,0.076,0.01
1346,-0.082,0.076,0.014
1347,-0.082,0.076,0.016
1348,-0.082,0.076,0.018
1349,-0.082,0.076,0.02
1350,-0.082,0.076,0.022
1351,-0.082,0.076,0.024
1352,-0.082,0.078,-0.004
1353,-0.082,0.078,-0.002
1354,-0.082,0.078,-0
1355,-0.082,0.078,0.002
1356,-0.082,0.078,0.004
1357,-0.082,0.078,0.006
1358,-0.082,0.078,0.02
1359,-0.082,0.078,0.022
1360,-0.082,0.078,0.024
1361,-0.082,0.078,0.026
1362,-0.082,0.078,0.028
1363,-0.082,0.078,0.03
1364,-0.082,0.08,-0.004
1365,-0.082,0.08,-0.002
1366,-0.082,0.08,0
1367,-0.082,0.08,0.002
1368,-0.082,0.08,0.024
1369,-0.082,0.08,0.026
1370,-0.082,0.08,0.028
1371,-0.082,0.08,0.03
1372,-0.082,0.08,0.032
1373,-0.082,0.082,-0.006
1374,-0.082,0.082,-0.004
1375,-0.082,0.082,-0.002
1376,-0.082,0.082,-0
1377,-0.082,0.082,0.028
1378,-0.082,0.082,0.03
1379,-0.082,0.082,0.032
1380,-0.082,0.084,-0.006
1381,-0.082,0.084,-0.004
1382,-0.082,0.084,-0.002
1383,-0.082,0.084,0.03
1384,-0.082,0.084,0.032
1385,-0.082,0.086,-0.006
1386,-0.082,0.086,-0.004
1387,-0.082,0.086,-0.002
1388,-0.082,0.086,0.03
1389,-0.082,0.086,0.032
1390,-0.082,0.088,-0.008
1391,-0.082,0.088,-0.006
1392,-0.082,0.088,-0.004
1393,-0.082,0.088,0.03
1394,-0.082,0.088,0.032
1395,-0.082,0.09,-0.008
1396,-0.082,0.09,-0.006
1397,-0.082,0.09,-0.004
1398,-0.082,0.09,0.03
1399,-0.082,0.09,0.032
1400,-0.082,0.092,-0.008
1401,-0.082,0.092,-0.006
1402,-0.082,0.092,0.03
1403,-0.082,0.092,0.032
1404,-0.082,0.094,-0.008
1405,-0.082,0.094,-0.006
1406,-0.082,0.094,0.03
1407,-0.082,0.094,0.032
1408,-0.082,0.096,-0.008
1409,-0.082,0.096,-0.006
1410,-0.082,0.096,-0.004
1411,-0.082,0.096,0.03
1412,-0.082,0.096,0.032
1413,-0.082,0.098,-0.006
1414,-0.082,0.098,-0.004
1415,-0.082,0.098,0.03
1416,-0.082,0.098,0.032
1417,-0.082,0.1,-0.006
1418,-0.082,0.1,-0.004
1419,-0.082,0.1,-0.002
1420,-0.082,0.1,0.028
1421,-0.082,0.1,0.03
1422,-0.082,0.1,0.032
1423,-0.082,0.102,-0.004
1424,-0.082,0.102,-0.002
1425,-0.082,0.102,0.028
1426,-0.082,0.102,0.03
1427,-0.082,0.102,0.032
1428,-0.082,0.104,-0.004
1429,-0.082,0.104,-0.002
1430,-0.082,0.104,-0
1431,-0.082,0.104,0.026
1432,-0.082,0.104,0.028
1433,-0.082,0.104,0.03
1434,-0.082,0.106,-0.002
1435,-0.082,0.106,-0
1436,-0.082,0.106,0.026
1437,-0.082,0.106,0.028
1438,-0.082,0.106,0.03
1439,-0.082,0.108,-0.002
1440,-0.082,0.108,-0
1441,-0.082,0.108,0.002
1442,-0.082,0.108,0.026
1443,-0.082,0.108,0.028
1444,-0.082,0.108,0.03
1445,-0.082,0.11,0
1446,-0.082,0.11,0.002
1447,-0.082,0.11,0.026
1448,-0.082,0.11,0.028
1449,-0.082,0.11,0.03
1450,-0.082,0.11,0.032
1451,-0.082,0.11,0.034
1452,-0.082,0.11,0.036
1453,-0.082,0.11,0.038
1454,-0.082,0.11,0.04
1455,-0.082,0.11,0.042
1456,-0.082,0.112,0
1457,-0.082,0.112,0.002
1458,-0.082,0.112,0.03
1459,-0.082,0.112,0.032
1460,-0.082,0.112,0.034
1461,-0.082,0.112,0.04
1462,-0.082,0.112,0.042
1463,-0.082,0.112,0.044
1464,-0.082,0.112,0.046
1465,-0.082,0.112,0.048
1466,-0.082,0.114,-0.002
1467,-0.082,0.114,-0
1468,-0.082,0.114,0.002
1469,-0.082,0.114,0.046
1470,-0.082,0.114,0.048
1471,-0.082,0.116,-0.002
1472,-0.082,0.116,-0
1473,-0.082,0.116,0.048
1474,-0.082,0.118,-0.004
1475,-0.082,0.118,-0.002
1476,-0.082,0.118,0.048
1477,-0.082,0.118,0.05
1478,-0.082,0.12,-0.004
1479,-0.082,0.12,-0.002
1480,-0.082,0.12,0.048
1481,-0.082,0.12,0.05
1482,-0.082,0.122,-0.004
1483,-0.082,0.122,0.05
1484,-0.082,0.124,-0.004
1485,-0.082,0.124,0.05
1486,-0.082,0.124,0.052
1487,-0.082,0.126,-0.004
1488,-0.082,0.126,0.05
1489,-0.082,0.126,0.052
1490,-0.082,0.128,-0.004
1491,-0.082,0.128,0.052
1492,-0.082,0.13,-0.004
1493,-0.082,0.13,-0.002
1494,-0.082,0.13,0.05
1495,-0.082,0.13,0.052
1496,-0.082,0.132,-0.004
1497,-0.082,0.132,-0.002
1498,-0.082,0.132,0.05
1499,-0.082,0.132,0.052
1500,-0.082,0.134,-0.004
1501,-0.082,0.134,-0.002
1502,-0.082,0.134,0.048
1503,-0.082,0.134,0.05
1504,-0.082,0.134,0.052
1505,-0.082,0.136,-0.004
1506,-0.082,0.136,-0.002
1507,-0.082,0.136,0.046
1508,-0.082,0.136,0.048
1509,-0.082,0.136,0.05
1510,-0.082,0.138,-0.002
1511,-0.082,0.138,-0
1512,-0.082,0.138,0.044
1513,-0.082,0.138,0.046
1514,-0.082,0.138,0.048
1515,-0.082,0.14,-0.002
1516,-0.082,0.14,0
1517,-0.082,0.14,0.042
1518,-0.082,0.14,0.044
1519,-0.082,0.14,0.046
1520,-0.082,0.142,-0.002
1521,-0.082,0.142,-0
1522,-0.082,0.142,0.002
1523,-0.082,0.142,0.04
1524,-0.082,0.142,0.042
1525,-0.082,0.142,0.044
1526,-0.082,0.144,0
1527,-0.082,0.144,0.002
1528,-0.082,0.144,0.038
1529,-0.082,0.144,0.04
1530,-0.082,0.144,0.042
1531,-0.082,0.146,0
1532,-0.082,0.146,0.002
1533,-0.082,0.146,0.004
1534,-0.082,0.146,0.036
1535,-0.082,0.146,0.038
1536,-0.082,0.146,0.04
1537,-0.082,0.148,0.002
1538,-0.082,0.148,0.004
1539,-0.082,0.148,0.032
1540,-0.082,0.148,0.034
1541,-0.082,0.148,0.036
1542,-0.082,0.148,0.038
1543,-0.082,0.15,0.002
1544,-0.082,0.15,0.004
1545,-0.082,0.15,0.006
1546,-0.082,0.15,0.03
1547,-0.082,0.15,0.032
1548,-0.082,0.15,0.034
1549,-0.082,0.152,0.004
1550,-0.082,0.152,0.006
1551,-0.082,0.152,0.008
1552,-0.082,0.152,0.01
1553,-0.082,0.152,0.026
1554,-0.082,0.152,0.028
1555,-0.082,0.152,0.03
1556,-0.082,0.152,0.032
1557,-0.082,0.154,0.006
1558,-0.082,0.154,0.008
1559,-0.082,0.154,0.01
1560,-0.082,0.154,0.012
1561,-0.082,0.154,0.014
1562,-0.082,0.154,0.016
1563,-0.082,0.154,0.018
1564,-0.082,0.154,0.02
1565,-0.082,0.154,0.022
1566,-0.082,0.154,0.024
1567,-0.082,0.154,0.026
1568,-0.08,0.07,0.008
1569,-0.08,0.07,0.01
1570,-0.08,0.07,0.012
1571,-0.08,0.07,0.014
1572,-0.08,0.072,0.002
1573,-0.08,0.072,0.004
1574,-0.08,0.072,0.006
1575,-0.08,0.072,0.008
1576,-0.08,0.072,0.01
1577,-0.08,0.072,0.012
1578,-0.08,0.072,0.014
1579,-0.08,0.072,0.016
1580,-0.08,0.072,0.018
1581,-0.08,0.072,0.02
1582,-0.08,0.074,-0.002
1583,-0.08,0.074,-0
1584,-0.08,0.074,0.002
1585,-0.08,0.074,0.004
1586,-0.08,0.074,0.006
1587,-0.08,0.074,0.008
1588,-0.08,0.074,0.01
1589,-0.08,0.074,0.014
1590,-0.08,0.074,0.016
1591,-0.08,0.074,0.018
1592,-0.08,0.074,0.02
1593,-0.08,0.074,0.022
1594,-0.08,0.074,0.024
1595,-0.08,0.074,0.026
1596,-0.08,0.076,-0.006
1597,-0.08,0.076,-0.004
1598,-0.08,0.076,-0.002
1599,-0.08,0.076,0
1600,-0.08,0.076,0.002
1601,-0.08,0.076,0.004
1602,-0.08,0.076,0.02
1603,-0.08,0.076,0.022
1604,-0.08,0.076,0.024
1605,-0.08,0.076,0.026
1606,-0.08,0.076,0.028
1607,-0.08,0.076,0.03
1608,-0.08,0.078,-0.006
1609,-0.08,0.078,-0.004
1610,-0.08,0.078,-0.002
1611,-0.08,0.078,-0
1612,-0.08,0.078,0.024
1613,-0.08,0.078,0.026
1614,-0.08,0.078,0.028
1615,-0.08,0.078,0.03
1616,-0.08,0.078,0.032
1617,-0.08,0.08,-0.008
1618,-0.08,0.08,-0.006
1619,-0.08,0.08,-0.004
1620,-0.08,0.08,0.03
1621,-0.08,0.08,0.032
1622,-0.08,0.08,0.034
1623,-0.08,0.082,-0.008
1624,-0.08,0.082,-0.006
1625,-0.08,0.082,-0.004
1626,-0.08,0.082,0.032
1627,-0.08,0.082,0.034
1628,-0.08,0.084,-0.008
1629,-0.08,0.084,-0.006
1630,-0.08,0.084,0.032
1631,-0.08,0.084,0.034
1632,-0.08,0.086,-0.01
1633,-0.08,0.086,-0.008
1634,-0.08,0.086,-0.006
1635,-0.08,0.086,0.032
1636,-0.08,0.086,0.034
1637,-0.08,0.088,-0.01
1638,-0.08,0.088,-0.008
1639,-0.08,0.088,-0.006
1640,-0.08,0.088,0.032
1641,-0.08,0.088,0.034
1642,-0.08,0.09,-0.01
1643,-0.08,0.09,-0.008
1644,-0.08,0.09,0.032
1645,-0.08,0.09,0.034
1646,-0.08,0.092,-0.01
1647,-0.08,0.092,-0.008
1648,-0.08,0.092,0.032
1649,-0.08,0.092,0.034
1650,-0.08,0.094,-0.012
1651,-0.08,0.094,-0.01
1652,-0.08,0.094,-0.008
1653,-0.08,0.094,0.032
1654,-0.08,0.094,0.034
1655,-0.08,0.096,-0.01
1656,-0.08,0.096,-0.008
1657,-0.08,0.096,-0.006
1658,-0.08,0.096,0.032
1659,-0.08,0.096,0.034
1660,-0.08,0.098,-0.01
1661,-0.08,0.098,-0.008
1662,-0.08,0.098,-0.006
1663,-0.08,0.098,0.032
1664,-0.08,0.098,0.034
1665,-0.08,0.1,-0.008
1666,-0.08,0.1,-0.006
1667,-0.08,0.1,-0.004
1668,-0.08,0.1,0.032
1669,-0.08,0.1,0.034
1670,-0.08,0.102,-0.008
1671,-0.08,0.102,-0.006
1672,-0.08,0.102,-0.004
1673,-0.08,0.102,0.03
1674,-0.08,0.102,0.032
1675,-0.08,0.102,0.034
1676,-0.08,0.104,-0.006
1677,-0.08,0.104,-0.004
1678,-0.08,0.104,-0.002
1679,-0.08,0.104,0.03
1680,-0.08,0.104,0.032
1681,-0.08,0.104,0.034
1682,-0.08,0.106,-0.004
1683,-0.08,0.106,-0.002
1684,-0.08,0.106,0.028
1685,-0.08,0.106,0.03
1686,-0.08,0.106,0.032
1687,-0.08,0.108,-0.004
1688,-0.08,0.108,-0.002
1689,-0.08,0.108,-0
1690,-0.08,0.108,0.028
1691,-0.08,0.108,0.03
1692,-0.08,0.108,0.032
1693,-0.08,0.108,0.034
1694,-0.08,0.108,0.036
1695,-0.08,0.108,0.038
1696,-0.08,0.11,-0.002
1697,-0.08,0.11,-0
1698,-0.08,0.11,0.03
1699,-0.08,0.11,0.032
1700,-0.08,0.11,0.034
1701,-0.08,0.11,0.036
1702,-0.08,0.11,0.038
1703,-0.08,0.11,0.04
1704,-0.08,0.11,0.042
1705,-0.08,0.11,0.044
1706,-0.08,0.112,-0.002
1707,-0.08,0.112,-0
1708,-0.08,0.112,0.042
1709,-0.08,0.112,0.044
1710,-0.08,0.112,0.046
1711,-0.08,0.112,0.048
1712,-0.08,0.114,-0.002
1713,-0.08,0.114,-0
1714,-0.08,0.114,0.048
1715,-0.08,0.116,-0.004
1716,-0.08,0.116,-0.002
1717,-0.08,0.116,0.048
1718,-0.08,0.116,0.05
1719,-0.08,0.118,-0.004
1720,-0.08,0.118,-0.002
1721,-0.08,0.118,0.048
1722,-0.08,0.118,0.05
1723,-0.08,0.12,-0.006
1724,-0.08,0.12,-0.004
1725,-0.08,0.12,0.05
1726,-0.08,0.122,-0.006
1727,-0.08,0.122,-0.004
1728,-0.08,0.122,0.05
1729,-0.08,0.122,0.052
1730,-0.08,0.124,-0.006
1731,-0.08,0.124,-0.004
1732,-0.08,0.124,0.05
1733,-0.08,0.124,0.052
1734,-0.08,0.126,-0.006
1735,-0.08,0.126,-0.004
1736,-0.08,0.126,0.052
1737,-0.08,0.128,-0.006
1738,-0.08,0.128,-0.004
1739,-0.08,0.128,0.052
1740,-0.08,0.13,-0.006
1741,-0.08,0.13,-0.004
1742,-0.08,0.13,0.052
1743,-0.08,0.132,-0.006
1744,-0.08,0.132,-0.004
1745,-0.08,0.132,0.052
1746,-0.08,0.134,-0.004
1747,-0.08,0.134,0.05
1748,-0.08,0.134,0.052
1749,-0.08,0.136,-0.004
1750,-0.08,0.136,-0.002
1751,-0.08,0.136,0.048
1752,-0.08,0.136,0.05
1753,-0.08,0.136,0.052
1754,-0.08,0.138,-0.004
1755,-0.08,0.138,-0.002
1756,-0.08,0.138,0.046
1757,-0.08,0.138,0.048
1758,-0.08,0.138,0.05
1759,-0.08,0.14,-0.004
1760,-0.08,0.14,-0.002
1761,-0.08,0.14,0.044
1762,-0.08,0.14,0.046
1763,-0.08,0.14,0.048
1764,-0.08,0.142,-0.002
1765,-0.08,0.142,-0
1766,-0.08,0.142,0.042
1767,-0.08,0.142,0.044
1768,-0.08,0.142,0.046
1769,-0.08,0.144,-0.004
1770,-0.08,0.144,-0.002
1771,-0.08,0.144,-0
1772,-0.08,0.144,0.04
1773,-0.08,0.144,0.042
1774,-0.08,0.144,0.044
1775,-0.08,0.146,-0.002
1776,-0.08,0.146,0
1777,-0.08,0.146,0.002
1778,-0.08,0.146,0.038
1779,-0.08,0.146,0.04
1780,-0.08,0.146,0.042
1781,-0.08,0.148,-0.002
1782,-0.08,0.148,-0
1783,-0.08,0.148,0.002
1784,-0.08,0.148,0.034
1785,-0.08,0.148,0.036
1786,-0.08,0.148,0.038
1787,-0.08,0.148,0.04
1788,-0.08,0.15,0
1789,-0.08,0.15,0.002
1790,-0.08,0.15,0.004
1791,-0.08,0.15,0.032
1792,-0.08,0.15,0.034
1793,-0.08,0.15,0.036
1794,-0.08,0.15,0.038
1795,-0.08,0.152,0
1796,-0.08,0.152,0.002
1797,-0.08,0.152,0.004
